time,gFx,gFy,gFz,TgF
12.835495151,-0.0406,1.0429,0.0445,1.045
12.837792547,-0.0401,1.0424,0.0432,1.044
12.839928953,-0.0403,1.0419,0.0442,1.044
12.842239005,-0.0389,1.0414,0.0430,1.043
12.844491609,-0.0389,1.0392,0.0415,1.041
12.846817755,-0.0408,1.0387,0.0413,1.040
12.849017859,-0.0406,1.0400,0.0406,1.042
12.852192547,-0.0415,1.0395,0.0411,1.041
12.854061974,-0.0420,1.0385,0.0428,1.040
12.856359734,-0.0423,1.0402,0.0430,1.042
12.858450828,-0.0411,1.0407,0.0447,1.042
12.863592339,-0.0408,1.0392,0.0437,1.041
12.864172391,-0.0435,1.0397,0.0452,1.042
12.867018328,-0.0437,1.0414,0.0450,1.043
12.867898484,-0.0418,1.0395,0.0440,1.041
12.871542599,-0.0408,1.0378,0.0442,1.040
12.872675984,-0.0415,1.0370,0.0430,1.039
12.874859266,-0.0413,1.0363,0.0428,1.038
12.877463172,-0.0406,1.0378,0.0445,1.040
12.879788432,-0.0411,1.0370,0.0450,1.039
12.881926453,-0.0408,1.0361,0.0454,1.038
12.884952182,-0.0408,1.0346,0.0464,1.036
12.887178953,-0.0428,1.0341,0.0457,1.036
12.889313536,-0.0440,1.0346,0.0464,1.037
12.891297703,-0.0459,1.0334,0.0474,1.035
12.894216974,-0.0452,1.0336,0.0474,1.036
12.896343953,-0.0454,1.0348,0.0464,1.037
12.899083536,-0.0440,1.0336,0.0447,1.036
12.900659786,-0.0452,1.0321,0.0459,1.034
12.903574839,-0.0423,1.0319,0.0467,1.034
12.905768589,-0.0425,1.0304,0.0464,1.032
12.908226193,-0.0440,1.0295,0.0472,1.031
12.910580255,-0.0462,1.0297,0.0476,1.032
12.912527964,-0.0450,1.0292,0.0472,1.031
12.915239943,-0.0454,1.0292,0.0498,1.031
12.917580047,-0.0462,1.0268,0.0481,1.029
12.919745203,-0.0445,1.0256,0.0474,1.028
12.921989214,-0.0450,1.0273,0.0481,1.029
12.924686922,-0.0467,1.0275,0.0474,1.030
12.927799109,-0.0457,1.0270,0.0459,1.029
12.929530828,-0.0459,1.0265,0.0464,1.029
12.931332703,-0.0467,1.0253,0.0459,1.027
12.933660568,-0.0452,1.0253,0.0474,1.027
12.936012182,-0.0447,1.0243,0.0474,1.026
12.938472703,-0.0425,1.0238,0.0484,1.026
12.941076193,-0.0425,1.0219,0.0476,1.024
12.943736609,-0.0425,1.0219,0.0472,1.024
12.94560937,-0.0430,1.0224,0.0462,1.024
12.947866714,-0.0435,1.0221,0.0450,1.024
12.950095464,-0.0442,1.0219,0.0440,1.024
12.952864109,-0.0450,1.0209,0.0430,1.023
12.955486557,-0.0450,1.0216,0.0428,1.024
12.957253797,-0.0462,1.0192,0.0437,1.021
12.959715359,-0.0450,1.0190,0.0428,1.021
12.964354109,-0.0425,1.0195,0.0425,1.021
12.964946974,-0.0435,1.0182,0.0432,1.020
12.967108276,-0.0452,1.0180,0.0435,1.020
12.971211922,-0.0450,1.0170,0.0445,1.019
12.971543484,-0.0442,1.0170,0.0440,1.019
12.973565255,-0.0454,1.0143,0.0428,1.016
12.976090047,-0.0447,1.0148,0.0415,1.017
12.978460047,-0.0469,1.0158,0.0403,1.018
12.980697807,-0.0457,1.0158,0.0396,1.018
12.982991141,-0.0459,1.0158,0.0386,1.018
12.985894474,-0.0467,1.0138,0.0389,1.016
12.987938484,-0.0486,1.0151,0.0389,1.017
12.990330828,-0.0476,1.0133,0.0393,1.015
12.992952755,-0.0454,1.0102,0.0396,1.012
12.994893484,-0.0452,1.0112,0.0389,1.013
12.997422234,-0.0469,1.0114,0.0389,1.013
12.999904943,-0.0464,1.0112,0.0384,1.013
13.001760464,-0.0469,1.0087,0.0376,1.011
13.004326505,-0.0467,1.0099,0.0347,1.012
13.00760463,-0.0450,1.0092,0.0330,1.011
13.009149786,-0.0452,1.0080,0.0327,1.010
13.012201297,-0.0459,1.0072,0.0323,1.009
13.013934005,-0.0442,1.0060,0.0337,1.008
13.016758276,-0.0447,1.0053,0.0337,1.007
13.01918062,-0.0467,1.0050,0.0345,1.007
13.021464943,-0.0464,1.0026,0.0347,1.004
13.023156922,-0.0454,1.0033,0.0347,1.005
13.026460464,-0.0450,1.0038,0.0347,1.005
13.028433328,-0.0464,1.0028,0.0349,1.005
13.030487755,-0.0447,1.0026,0.0327,1.004
13.032673953,-0.0447,1.0009,0.0308,1.002
13.035143641,-0.0452,1.0018,0.0296,1.003
13.037258172,-0.0437,1.0009,0.0301,1.002
13.039804682,-0.0452,0.9999,0.0288,1.001
13.04276687,-0.0447,0.9974,0.0303,0.999
13.044749734,-0.0442,0.9977,0.0310,0.999
13.047684891,-0.0447,0.9982,0.0306,1.000
13.04882463,-0.0469,0.9982,0.0320,1.000
13.051957859,-0.0469,0.9962,0.0303,0.998
13.053747547,-0.0489,0.9957,0.0286,0.997
13.056035568,-0.0481,0.9957,0.0276,0.997
13.059262339,-0.0472,0.9952,0.0269,0.997
13.064361609,-0.0484,0.9938,0.0276,0.995
13.064958589,-0.0467,0.9916,0.0278,0.993
13.065345516,-0.0459,0.9909,0.0273,0.992
13.068014109,-0.0469,0.9921,0.0281,0.994
13.072058432,-0.0481,0.9909,0.0261,0.992
13.072671349,-0.0494,0.9889,0.0273,0.991
13.075075307,-0.0494,0.9906,0.0271,0.992
13.077789161,-0.0496,0.9896,0.0278,0.991
13.079656974,-0.0484,0.9887,0.0266,0.990
13.082518588,-0.0479,0.9879,0.0271,0.989
13.084058484,-0.0467,0.9882,0.0271,0.990
13.087524838,-0.0472,0.9877,0.0264,0.989
13.089738432,-0.0486,0.9869,0.0273,0.989
13.091393068,-0.0494,0.9867,0.0283,0.988
13.094760516,-0.0479,0.9865,0.0286,0.988
13.096909891,-0.0472,0.9874,0.0286,0.989
13.098643432,-0.0489,0.9865,0.0293,0.988
13.101388328,-0.0472,0.9865,0.0286,0.988
13.103511036,-0.0472,0.9843,0.0293,0.986
13.105333953,-0.0469,0.9838,0.0288,0.985
13.107820568,-0.0489,0.9818,0.0286,0.983
13.110708641,-0.0491,0.9823,0.0276,0.984
13.112496974,-0.0484,0.9818,0.0283,0.983
13.114767026,-0.0496,0.9821,0.0281,0.984
13.117411557,-0.0494,0.9821,0.0291,0.984
13.120248745,-0.0486,0.9816,0.0293,0.983
13.122234474,-0.0498,0.9818,0.0288,0.984
13.125111349,-0.0496,0.9821,0.0301,0.984
13.127207859,-0.0479,0.9811,0.0298,0.983
13.129282443,-0.0491,0.9808,0.0291,0.983
13.131293693,-0.0474,0.9801,0.0320,0.982
13.133589734,-0.0469,0.9811,0.0318,0.983
13.136657911,-0.0481,0.9808,0.0327,0.983
13.138438016,-0.0469,0.9808,0.0323,0.982
13.140919682,-0.0476,0.9799,0.0330,0.982
13.142969266,-0.0469,0.9796,0.0315,0.981
13.146214161,-0.0486,0.9782,0.0327,0.980
13.148024109,-0.0496,0.9784,0.0337,0.980
13.150539057,-0.0489,0.9774,0.0330,0.979
13.152277443,-0.0494,0.9769,0.0332,0.979
13.155074995,-0.0496,0.9777,0.0330,0.979
13.157192234,-0.0496,0.9774,0.0345,0.979
13.159717963,-0.0472,0.9762,0.0354,0.978
13.165556557,-0.0467,0.9764,0.0362,0.978
13.166259786,-0.0469,0.9752,0.0371,0.977
13.166725672,-0.0472,0.9757,0.0364,0.978
13.169468536,-0.0472,0.9755,0.0367,0.977
13.174799995,-0.0467,0.9747,0.0381,0.977
13.175134318,-0.0501,0.9760,0.0393,0.978
13.175882443,-0.0496,0.9760,0.0393,0.978
13.178484838,-0.0489,0.9747,0.0393,0.977
13.180643224,-0.0503,0.9743,0.0386,0.976
13.183116036,-0.0508,0.9730,0.0381,0.975
13.185148797,-0.0503,0.9730,0.0398,0.975
13.187707859,-0.0489,0.9718,0.0411,0.974
13.190994891,-0.0489,0.9733,0.0423,0.975
13.192334005,-0.0479,0.9740,0.0413,0.976
13.196413016,-0.0474,0.9743,0.0413,0.976
13.197179943,-0.0462,0.9730,0.0415,0.975
13.199393224,-0.0486,0.9718,0.0423,0.974
13.201665724,-0.0486,0.9730,0.0413,0.975
13.204541661,-0.0486,0.9721,0.0428,0.974
13.207044891,-0.0489,0.9718,0.0437,0.974
13.208902703,-0.0479,0.9716,0.0450,0.974
13.212348745,-0.0491,0.9725,0.0432,0.975
13.213995151,-0.0506,0.9701,0.0437,0.972
13.215899734,-0.0508,0.9711,0.0457,0.973
13.218238068,-0.0508,0.9703,0.0454,0.973
13.220626557,-0.0511,0.9711,0.0454,0.973
13.223487495,-0.0518,0.9718,0.0447,0.974
13.225390568,-0.0508,0.9711,0.0457,0.973
13.227583901,-0.0486,0.9691,0.0464,0.971
13.229998745,-0.0491,0.9703,0.0474,0.973
13.233610255,-0.0476,0.9725,0.0459,0.975
13.234753276,-0.0486,0.9730,0.0462,0.975
13.238617026,-0.0496,0.9718,0.0447,0.974
13.239911349,-0.0491,0.9708,0.0452,0.973
13.242528953,-0.0498,0.9716,0.0462,0.974
13.245243432,-0.0513,0.9728,0.0462,0.975
13.247715672,-0.0503,0.9730,0.0479,0.976
13.24887812,-0.0496,0.9730,0.0479,0.975
13.251351557,-0.0501,0.9733,0.0476,0.976
13.253773484,-0.0496,0.9740,0.0472,0.976
13.256083588,-0.0489,0.9725,0.0462,0.975
13.258527182,-0.0489,0.9730,0.0462,0.975
13.260558068,-0.0486,0.9723,0.0472,0.975
13.264849734,-0.0496,0.9725,0.0467,0.975
13.26549963,-0.0491,0.9728,0.0467,0.975
13.268305255,-0.0503,0.9743,0.0474,0.977
13.271915359,-0.0501,0.9723,0.0467,0.975
13.272662234,-0.0503,0.9738,0.0457,0.976
13.275001193,-0.0491,0.9738,0.0462,0.976
13.277138224,-0.0501,0.9747,0.0479,0.977
13.279313797,-0.0498,0.9755,0.0469,0.978
13.282326453,-0.0486,0.9747,0.0450,0.977
13.285070984,-0.0501,0.9750,0.0450,0.977
13.287170255,-0.0498,0.9743,0.0442,0.977
13.289562443,-0.0501,0.9752,0.0437,0.977
13.292115776,-0.0494,0.9755,0.0457,0.978
13.293481036,-0.0491,0.9750,0.0447,0.977
13.296292547,-0.0486,0.9755,0.0432,0.978
13.298621349,-0.0491,0.9752,0.0442,0.977
13.301321505,-0.0503,0.9747,0.0435,0.977
13.303908224,-0.0501,0.9747,0.0435,0.977
13.306150463,-0.0503,0.9740,0.0411,0.976
13.308471401,-0.0511,0.9745,0.0425,0.977
13.309919734,-0.0513,0.9757,0.0428,0.978
13.312399526,-0.0528,0.9760,0.0428,0.978
13.314719682,-0.0518,0.9774,0.0423,0.980
13.317999161,-0.0508,0.9784,0.0423,0.981
13.32076088,-0.0481,0.9777,0.0425,0.980
13.323056036,-0.0501,0.9791,0.0430,0.981
13.324298224,-0.0501,0.9779,0.0430,0.980
13.326506505,-0.0501,0.9811,0.0430,0.983
13.329950984,-0.0496,0.9782,0.0425,0.980
13.331813224,-0.0501,0.9791,0.0413,0.981
13.334040307,-0.0474,0.9801,0.0418,0.982
13.335745099,-0.0494,0.9821,0.0420,0.984
13.338550463,-0.0501,0.9823,0.0420,0.984
13.34144187,-0.0496,0.9821,0.0403,0.984
13.342914109,-0.0511,0.9828,0.0408,0.985
13.34658989,-0.0513,0.9830,0.0398,0.985
13.348592026,-0.0491,0.9826,0.0391,0.985
13.350532234,-0.0489,0.9833,0.0393,0.985
13.352299422,-0.0472,0.9848,0.0396,0.987
13.355382911,-0.0481,0.9862,0.0389,0.988
13.35767187,-0.0498,0.9855,0.0391,0.988
13.359364265,-0.0491,0.9848,0.0396,0.987
13.362686505,-0.0476,0.9872,0.0379,0.989
13.367602651,-0.0476,0.9877,0.0364,0.989
13.36822864,-0.0459,0.9887,0.0357,0.990
13.368695515,-0.0479,0.9891,0.0362,0.991
13.376710307,-0.0496,0.9916,0.0352,0.993
13.377155307,-0.0491,0.9906,0.0359,0.992
13.377397755,-0.0494,0.9909,0.0342,0.993
13.379102599,-0.0484,0.9926,0.0354,0.994
13.380489786,-0.0479,0.9923,0.0367,0.994
13.384640672,-0.0486,0.9935,0.0359,0.995
13.38690463,-0.0486,0.9940,0.0349,0.996
13.387964422,-0.0479,0.9945,0.0332,0.996
13.389928901,-0.0494,0.9960,0.0330,0.998
13.392828015,-0.0481,0.9955,0.0323,0.997
13.395399786,-0.0484,0.9940,0.0310,0.996
13.396994578,-0.0472,0.9940,0.0306,0.996
13.400322703,-0.0484,0.9948,0.0320,0.996
13.402750307,-0.0479,0.9962,0.0330,0.998
13.404523588,-0.0481,0.9987,0.0340,1.000
13.406551713,-0.0486,0.9984,0.0352,1.000
13.40969562,-0.0486,0.9984,0.0357,1.000
13.412122651,-0.0481,0.9972,0.0332,0.999
13.413769943,-0.0486,0.9996,0.0315,1.001
13.415948901,-0.0484,0.9982,0.0306,1.000
13.419333224,-0.0484,0.9992,0.0291,1.001
13.42154614,-0.0474,0.9994,0.0278,1.001
13.423986349,-0.0450,1.0021,0.0293,1.004
13.42546062,-0.0462,1.0018,0.0306,1.003
13.427574682,-0.0479,1.0018,0.0301,1.003
13.430795672,-0.0479,1.0038,0.0306,1.005
13.432470672,-0.0479,1.0024,0.0315,1.004
13.434880359,-0.0472,1.0075,0.0308,1.009
13.438135411,-0.0469,1.0075,0.0303,1.009
13.440647547,-0.0469,1.0077,0.0278,1.009
13.44277687,-0.0474,1.0082,0.0283,1.010
13.444037651,-0.0481,1.0087,0.0293,1.010
13.448195255,-0.0481,1.0097,0.0283,1.011
13.448847755,-0.0469,1.0087,0.0273,1.010
13.451227807,-0.0457,1.0099,0.0283,1.011
13.460128849,-0.0437,1.0104,0.0283,1.012
13.461048536,-0.0445,1.0104,0.0281,1.012
13.461606765,-0.0445,1.0114,0.0308,1.013
13.462045724,-0.0450,1.0124,0.0293,1.014
13.468344161,-0.0467,1.0131,0.0271,1.015
13.46880088,-0.0472,1.0141,0.0288,1.016
13.46899187,-0.0457,1.0143,0.0283,1.016
13.473131505,-0.0464,1.0165,0.0278,1.018
13.473502234,-0.0472,1.0182,0.0281,1.020
13.474623693,-0.0464,1.0158,0.0278,1.017
13.477270672,-0.0467,1.0146,0.0266,1.016
13.479536609,-0.0452,1.0163,0.0261,1.018
13.483095672,-0.0457,1.0168,0.0273,1.018
13.483937963,-0.0459,1.0168,0.0291,1.018
13.486816349,-0.0450,1.0175,0.0306,1.019
13.48930489,-0.0454,1.0165,0.0291,1.018
13.491248588,-0.0462,1.0187,0.0293,1.020
13.493436088,-0.0452,1.0199,0.0296,1.021
13.496300932,-0.0452,1.0212,0.0293,1.023
13.49871088,-0.0450,1.0212,0.0288,1.023
13.500467182,-0.0462,1.0214,0.0298,1.023
13.504315776,-0.0457,1.0221,0.0298,1.024
13.506026557,-0.0447,1.0216,0.0296,1.023
13.508009786,-0.0452,1.0229,0.0306,1.024
13.509953536,-0.0452,1.0234,0.0306,1.025
13.513169474,-0.0452,1.0231,0.0325,1.025
13.515413953,-0.0457,1.0226,0.0315,1.024
13.518092651,-0.0462,1.0246,0.0315,1.026
13.519447338,-0.0452,1.0265,0.0332,1.028
13.522777963,-0.0457,1.0265,0.0332,1.028
13.524054838,-0.0462,1.0278,0.0325,1.029
13.527422599,-0.0457,1.0278,0.0310,1.029
13.529457859,-0.0437,1.0290,0.0315,1.030
13.531751922,-0.0435,1.0292,0.0342,1.031
13.534571609,-0.0445,1.0302,0.0345,1.032
13.536083797,-0.0445,1.0297,0.0364,1.031
13.538525047,-0.0469,1.0302,0.0381,1.032
13.541256036,-0.0472,1.0300,0.0371,1.032
13.54347812,-0.0459,1.0317,0.0381,1.033
13.545868067,-0.0437,1.0329,0.0384,1.035
13.54769739,-0.0423,1.0326,0.0364,1.034
13.550484578,-0.0423,1.0336,0.0376,1.035
13.55343614,-0.0428,1.0329,0.0374,1.034
13.555488536,-0.0415,1.0341,0.0371,1.036
13.556975307,-0.0411,1.0339,0.0381,1.035
13.559327963,-0.0425,1.0336,0.0396,1.035
13.562744474,-0.0447,1.0358,0.0418,1.038
13.57058213,-0.0440,1.0370,0.0423,1.039
13.571681505,-0.0440,1.0365,0.0411,1.038
13.572390828,-0.0423,1.0363,0.0406,1.038
13.573123224,-0.0415,1.0358,0.0406,1.037
13.574509422,-0.0425,1.0363,0.0408,1.038
13.576343484,-0.0423,1.0375,0.0406,1.039
13.578012703,-0.0413,1.0380,0.0413,1.040
13.580543276,-0.0413,1.0370,0.0401,1.039
13.583604942,-0.0413,1.0378,0.0418,1.039
13.585281817,-0.0415,1.0368,0.0440,1.039
13.589045932,-0.0420,1.0368,0.0452,1.039
13.590168953,-0.0411,1.0358,0.0457,1.038
13.59299838,-0.0432,1.0375,0.0467,1.039
13.594622755,-0.0442,1.0378,0.0467,1.040
13.59693114,-0.0447,1.0412,0.0450,1.043
13.59984713,-0.0442,1.0414,0.0445,1.043
13.601891401,-0.0437,1.0405,0.0435,1.042
13.604550828,-0.0418,1.0412,0.0450,1.043
13.607076349,-0.0415,1.0392,0.0462,1.041
13.608651713,-0.0413,1.0397,0.0476,1.042
13.611614786,-0.0408,1.0400,0.0464,1.042
13.61471687,-0.0420,1.0405,0.0469,1.042
13.615769422,-0.0420,1.0414,0.0459,1.043
13.619181192,-0.0393,1.0409,0.0472,1.043
13.62331989,-0.0398,1.0409,0.0457,1.043
13.623973432,-0.0413,1.0407,0.0457,1.043
13.625691505,-0.0411,1.0417,0.0464,1.044
13.627444578,-0.0411,1.0407,0.0454,1.042
13.630744474,-0.0403,1.0409,0.0454,1.043
13.632393067,-0.0415,1.0412,0.0474,1.043
13.635964265,-0.0413,1.0412,0.0479,1.043
13.637845776,-0.0420,1.0422,0.0469,1.044
13.639580567,-0.0420,1.0422,0.0457,1.044
13.642612755,-0.0406,1.0426,0.0459,1.044
13.644927651,-0.0408,1.0417,0.0452,1.043
13.646823588,-0.0411,1.0441,0.0462,1.046
13.648765203,-0.0415,1.0431,0.0454,1.045
13.652266088,-0.0408,1.0414,0.0450,1.043
13.654302234,-0.0389,1.0419,0.0467,1.044
13.658552547,-0.0403,1.0422,0.0462,1.044
13.659186349,-0.0415,1.0426,0.0479,1.045
13.66261989,-0.0408,1.0436,0.0467,1.045
13.665716557,-0.0408,1.0429,0.0474,1.045
13.666069109,-0.0411,1.0441,0.0469,1.046
13.66800312,-0.0401,1.0446,0.0469,1.046
13.669710776,-0.0398,1.0448,0.0447,1.047
13.672371401,-0.0396,1.0451,0.0437,1.047
13.674974682,-0.0389,1.0439,0.0428,1.045
13.677949474,-0.0384,1.0429,0.0432,1.044
13.679368797,-0.0391,1.0426,0.0450,1.044
13.681706557,-0.0408,1.0417,0.0464,1.044
13.684940047,-0.0393,1.0429,0.0450,1.045
13.687324422,-0.0369,1.0417,0.0454,1.043
13.689022338,-0.0386,1.0417,0.0450,1.043
13.691010151,-0.0374,1.0419,0.0445,1.044
13.693874682,-0.0367,1.0419,0.0452,1.044
13.696326765,-0.0371,1.0414,0.0435,1.043
13.69858739,-0.0376,1.0439,0.0435,1.045
13.700573797,-0.0381,1.0441,0.0411,1.046
13.702953224,-0.0393,1.0409,0.0403,1.042
13.70542312,-0.0381,1.0417,0.0420,1.043
13.707628432,-0.0367,1.0407,0.0430,1.042
13.709847755,-0.0357,1.0390,0.0440,1.041
13.71219364,-0.0352,1.0397,0.0442,1.041
13.715900359,-0.0352,1.0387,0.0428,1.040
13.71783088,-0.0349,1.0380,0.0423,1.039
13.719207338,-0.0354,1.0397,0.0413,1.041
13.721721713,-0.0345,1.0405,0.0418,1.042
13.725072286,-0.0354,1.0390,0.0403,1.040
13.72629187,-0.0342,1.0385,0.0389,1.040
13.729639682,-0.0347,1.0397,0.0381,1.041
13.731375463,-0.0354,1.0402,0.0379,1.041
13.733714526,-0.0354,1.0370,0.0391,1.038
13.736235411,-0.0352,1.0370,0.0393,1.038
13.738437494,-0.0347,1.0361,0.0398,1.037
13.740550515,-0.0352,1.0380,0.0403,1.039
13.743881922,-0.0340,1.0380,0.0401,1.039
13.745038588,-0.0340,1.0375,0.0398,1.039
13.74835088,-0.0332,1.0361,0.0384,1.037
13.750108172,-0.0320,1.0351,0.0371,1.036
13.75355838,-0.0342,1.0341,0.0357,1.035
13.756643692,-0.0337,1.0356,0.0359,1.037
13.757242963,-0.0340,1.0343,0.0362,1.036
13.759256609,-0.0327,1.0331,0.0359,1.034
13.761525672,-0.0330,1.0343,0.0362,1.036
13.768853484,-0.0323,1.0326,0.0371,1.034
13.769493328,-0.0337,1.0329,0.0364,1.034
13.76986838,-0.0347,1.0329,0.0362,1.034
13.772876609,-0.0337,1.0319,0.0362,1.033
13.773253744,-0.0320,1.0321,0.0371,1.033
13.776827078,-0.0330,1.0309,0.0349,1.032
13.778516349,-0.0320,1.0295,0.0337,1.031
13.780511922,-0.0306,1.0290,0.0330,1.030
13.783097911,-0.0313,1.0300,0.0332,1.031
13.785328432,-0.0315,1.0287,0.0357,1.030
13.787574578,-0.0303,1.0285,0.0349,1.030
13.789877755,-0.0315,1.0263,0.0340,1.027
13.792280828,-0.0310,1.0243,0.0349,1.025
13.794526036,-0.0318,1.0234,0.0342,1.024
13.797425255,-0.0313,1.0238,0.0342,1.025
13.800081349,-0.0306,1.0241,0.0325,1.025
13.80155588,-0.0296,1.0238,0.0325,1.025
13.803937338,-0.0298,1.0231,0.0323,1.024
13.806796297,-0.0298,1.0202,0.0327,1.021
13.809365255,-0.0308,1.0204,0.0320,1.021
13.811052651,-0.0301,1.0195,0.0318,1.020
13.813578797,-0.0286,1.0182,0.0325,1.019
13.815919317,-0.0286,1.0160,0.0306,1.017
13.818014734,-0.0278,1.0158,0.0310,1.017
13.820952182,-0.0281,1.0158,0.0315,1.017
13.82362463,-0.0293,1.0163,0.0323,1.017
13.826103744,-0.0293,1.0160,0.0340,1.017
13.827600984,-0.0283,1.0129,0.0325,1.014
13.831079942,-0.0276,1.0124,0.0315,1.013
13.833187859,-0.0283,1.0114,0.0320,1.012
13.834649422,-0.0273,1.0114,0.0308,1.012
13.837832859,-0.0273,1.0124,0.0310,1.013
13.839543953,-0.0273,1.0099,0.0318,1.011
13.842052703,-0.0281,1.0104,0.0320,1.011
13.843852338,-0.0269,1.0112,0.0327,1.012
13.847480776,-0.0259,1.0121,0.0332,1.013
13.850205515,-0.0249,1.0112,0.0320,1.012
13.851393067,-0.0261,1.0107,0.0325,1.012
13.853421713,-0.0271,1.0080,0.0323,1.009
13.856156453,-0.0278,1.0082,0.0335,1.009
13.858186192,-0.0283,1.0090,0.0320,1.010
13.861266765,-0.0261,1.0109,0.0330,1.012
13.862897442,-0.0256,1.0099,0.0327,1.011
13.873125411,-0.0273,1.0077,0.0325,1.009
13.873649994,-0.0276,1.0065,0.0308,1.007
13.873883953,-0.0254,1.0063,0.0318,1.007
13.874149317,-0.0242,1.0046,0.0335,1.005
13.874680619,-0.0239,1.0046,0.0347,1.005
13.876970776,-0.0259,1.0031,0.0342,1.004
13.879075099,-0.0259,1.0014,0.0340,1.002
13.882453067,-0.0276,1.0021,0.0347,1.003
13.884105984,-0.0256,0.9999,0.0352,1.001
13.886452911,-0.0259,0.9984,0.0349,0.999
13.888954942,-0.0264,0.9987,0.0349,1.000
13.891226297,-0.0273,1.0004,0.0352,1.001
13.893150515,-0.0259,0.9996,0.0354,1.001
13.89628213,-0.0247,0.9982,0.0352,0.999
13.898030828,-0.0264,0.9994,0.0352,1.000
13.90030114,-0.0259,0.9984,0.0362,0.999
13.903787182,-0.0247,0.9962,0.0345,0.997
13.90602989,-0.0261,0.9970,0.0342,0.998
13.907680359,-0.0249,0.9970,0.0345,0.998
13.910652911,-0.0239,0.9957,0.0354,0.997
13.912078119,-0.0242,0.9955,0.0352,0.996
13.914758797,-0.0234,0.9943,0.0371,0.995
13.917262078,-0.0242,0.9957,0.0362,0.997
13.919499838,-0.0247,0.9935,0.0371,0.995
13.921604057,-0.0251,0.9911,0.0357,0.992
13.924227703,-0.0254,0.9913,0.0391,0.992
13.926247442,-0.0264,0.9896,0.0415,0.991
13.928930515,-0.0271,0.9896,0.0413,0.991
13.931523588,-0.0261,0.9894,0.0391,0.991
13.933281609,-0.0261,0.9882,0.0408,0.989
13.935567651,-0.0264,0.9872,0.0408,0.988
13.938447026,-0.0230,0.9867,0.0401,0.988
13.940540515,-0.0220,0.9850,0.0398,0.986
13.943647963,-0.0210,0.9855,0.0393,0.986
13.944963744,-0.0210,0.9855,0.0396,0.987
13.947687026,-0.0220,0.9826,0.0401,0.984
13.950110984,-0.0232,0.9826,0.0408,0.984
13.952023172,-0.0234,0.9823,0.0418,0.983
13.955228119,-0.0242,0.9833,0.0425,0.985
13.960933328,-0.0234,0.9830,0.0435,0.984
13.961843692,-0.0249,0.9811,0.0415,0.982
13.962486244,-0.0242,0.9806,0.0425,0.982
13.965045255,-0.0234,0.9801,0.0428,0.981
13.968426817,-0.0232,0.9789,0.0425,0.980
13.968775099,-0.0232,0.9782,0.0435,0.979
13.971637494,-0.0220,0.9772,0.0437,0.978
13.97342239,-0.0217,0.9777,0.0432,0.979
13.975558901,-0.0200,0.9782,0.0430,0.979
13.978206401,-0.0208,0.9762,0.0440,0.977
13.981050828,-0.0215,0.9750,0.0459,0.976
13.98364864,-0.0210,0.9752,0.0469,0.977
13.985160203,-0.0217,0.9740,0.0457,0.975
13.987684109,-0.0234,0.9733,0.0457,0.975
13.989686296,-0.0222,0.9728,0.0457,0.974
13.992085099,-0.0217,0.9716,0.0462,0.973
13.994701765,-0.0208,0.9718,0.0457,0.973
13.998091244,-0.0220,0.9708,0.0462,0.972
13.999601453,-0.0225,0.9703,0.0459,0.972
14.00142713,-0.0212,0.9706,0.0450,0.972
14.003700411,-0.0208,0.9696,0.0447,0.971
14.007166765,-0.0200,0.9679,0.0454,0.969
14.009007807,-0.0210,0.9662,0.0457,0.968
14.011691296,-0.0210,0.9662,0.0467,0.968
14.013513119,-0.0205,0.9664,0.0457,0.968
14.015830671,-0.0208,0.9657,0.0464,0.967
14.018375984,-0.0200,0.9659,0.0464,0.967
14.020217703,-0.0210,0.9674,0.0464,0.969
14.023709317,-0.0200,0.9662,0.0459,0.967
14.025120567,-0.0208,0.9645,0.0464,0.966
14.028277546,-0.0208,0.9655,0.0486,0.967
14.030790984,-0.0203,0.9647,0.0464,0.966
14.032200724,-0.0193,0.9652,0.0472,0.967
14.034698692,-0.0215,0.9647,0.0467,0.966
14.036747286,-0.0220,0.9635,0.0469,0.965
14.039851401,-0.0208,0.9642,0.0472,0.966
14.041571661,-0.0210,0.9647,0.0467,0.966
14.044215463,-0.0217,0.9642,0.0457,0.966
14.046534057,-0.0225,0.9638,0.0454,0.965
14.049085724,-0.0220,0.9638,0.0467,0.965
14.051365724,-0.0217,0.9642,0.0450,0.966
14.053440932,-0.0210,0.9633,0.0440,0.964
14.059794317,-0.0208,0.9638,0.0447,0.965
14.060500671,-0.0225,0.9638,0.0445,0.965
14.060930671,-0.0203,0.9628,0.0450,0.964
14.063162755,-0.0220,0.9640,0.0442,0.965
14.065835984,-0.0217,0.9620,0.0435,0.963
14.067367807,-0.0217,0.9616,0.0428,0.963
14.069797338,-0.0188,0.9616,0.0423,0.963
14.072043849,-0.0171,0.9620,0.0396,0.963
14.074629265,-0.0168,0.9611,0.0396,0.962
14.076693067,-0.0200,0.9630,0.0413,0.964
14.079265307,-0.0210,0.9623,0.0425,0.963
14.08227838,-0.0210,0.9625,0.0406,0.964
14.083925203,-0.0210,0.9606,0.0408,0.962
14.086897963,-0.0200,0.9596,0.0406,0.961
14.088478953,-0.0203,0.9598,0.0406,0.961
14.091460307,-0.0181,0.9603,0.0413,0.961
14.093381974,-0.0205,0.9598,0.0411,0.961
14.096565776,-0.0188,0.9586,0.0406,0.960
