time,gFx,gFy,gFz,TgF
2.517636457,-0.0445,0.9943,0.0340,0.996
2.519890519,-0.0432,0.9923,0.0320,0.994
2.522395519,-0.0408,0.9928,0.0288,0.994
2.524691197,-0.0420,0.9928,0.0283,0.994
2.527217394,-0.0413,0.9918,0.0288,0.993
2.529281613,-0.0403,0.9916,0.0271,0.993
2.531943957,-0.0408,0.9926,0.0278,0.994
2.534418592,-0.0418,0.9928,0.0291,0.994
2.536353853,-0.0430,0.9926,0.0288,0.994
2.538943072,-0.0452,0.9928,0.0313,0.994
2.541194426,-0.0464,0.9911,0.0318,0.993
2.543688592,-0.0462,0.9926,0.0308,0.994
2.546021717,-0.0452,0.9943,0.0315,0.996
2.548633592,-0.0442,0.9928,0.0310,0.994
2.550592342,-0.0428,0.9928,0.0291,0.994
2.552907707,-0.0413,0.9921,0.0296,0.993
2.555320676,-0.0396,0.9913,0.0298,0.993
2.557799165,-0.0379,0.9896,0.0303,0.991
2.560263228,-0.0391,0.9906,0.0308,0.992
2.56260604,-0.0376,0.9916,0.0308,0.993
2.564547759,-0.0371,0.9935,0.0276,0.995
2.56770953,-0.0362,0.9938,0.0193,0.995
2.569873124,-0.0357,0.9931,0.0156,0.994
2.571781301,-0.0374,0.9943,0.0173,0.995
2.57452328,-0.0367,0.9943,0.0220,0.995
2.577174217,-0.0369,0.9938,0.0296,0.995
2.578781092,-0.0396,0.9913,0.0379,0.993
2.580988801,-0.0386,0.9921,0.0435,0.994
2.583339738,-0.0369,0.9923,0.0452,0.994
2.585692186,-0.0352,0.9926,0.0408,0.994
2.588115311,-0.0330,0.9916,0.0347,0.993
2.592307394,-0.0325,0.9926,0.0264,0.993
2.594765311,-0.0335,0.9933,0.0193,0.994
2.595274165,-0.0347,0.9933,0.0176,0.994
2.597776457,-0.0359,0.9950,0.0198,0.996
2.600091926,-0.0367,0.9950,0.0234,0.996
2.602834738,-0.0371,0.9933,0.0298,0.994
2.60468604,-0.0381,0.9918,0.0357,0.993
2.607517186,-0.0379,0.9911,0.0411,0.993
2.610300832,-0.0391,0.9918,0.0440,0.994
2.611796822,-0.0396,0.9940,0.0420,0.996
2.614141197,-0.0386,0.9913,0.0362,0.993
2.616492759,-0.0381,0.9916,0.0332,0.993
2.618829374,-0.0389,0.9935,0.0303,0.995
2.621104009,-0.0386,0.9935,0.0278,0.995
2.623476926,-0.0374,0.9918,0.0276,0.993
2.625887499,-0.0379,0.9909,0.0332,0.992
2.628395103,-0.0389,0.9918,0.0384,0.993
2.630551144,-0.0384,0.9928,0.0423,0.994
2.633938801,-0.0401,0.9921,0.0428,0.994
2.635206561,-0.0415,0.9928,0.0425,0.995
2.637532394,-0.0406,0.9931,0.0415,0.995
2.639837811,-0.0398,0.9931,0.0393,0.995
