time,gFx,gFy,gFz,TgF
22.210146919,-0.0303,1.0304,0.0330,1.031
22.21302994,-0.0403,1.0353,0.0330,1.037
22.214235929,-0.0501,1.0412,0.0345,1.043
22.216422492,-0.0547,1.0441,0.0357,1.046
22.2186202,-0.0535,1.0458,0.0379,1.048
22.2202877,-0.0496,1.0453,0.0393,1.047
22.22284796,-0.0430,1.0414,0.0391,1.043
22.225969523,-0.0335,1.0375,0.0391,1.039
22.230587388,-0.0215,1.0339,0.0369,1.035
22.231143169,-0.0139,1.0319,0.0313,1.032
22.234329054,-0.0117,1.0319,0.0264,1.032
22.234540877,-0.0125,1.0314,0.0232,1.032
22.236938481,-0.0173,1.0321,0.0181,1.032
22.23917546,-0.0259,1.0368,0.0183,1.037
22.241976919,-0.0357,1.0417,0.0198,1.042
22.244397908,-0.0457,1.0446,0.0244,1.046
22.246195513,-0.0542,1.0490,0.0313,1.051
22.249368377,-0.0577,1.0512,0.0398,1.054
22.251848013,-0.0584,1.0492,0.0445,1.052
22.253971971,-0.0537,1.0478,0.0479,1.050
22.255653429,-0.0437,1.0456,0.0450,1.047
22.258095408,-0.0335,1.0405,0.0386,1.042
22.262007804,-0.0247,1.0378,0.0303,1.039
22.26268796,-0.0186,1.0346,0.0227,1.035
22.264992127,-0.0149,1.0356,0.0142,1.036
22.267387596,-0.0159,1.0370,0.0095,1.037
22.270361138,-0.0198,1.0412,0.0110,1.041
22.272043481,-0.0281,1.0439,0.0171,1.044
22.274440408,-0.0391,1.0436,0.0254,1.045
22.277207648,-0.0479,1.0448,0.0337,1.046
22.279349627,-0.0542,1.0466,0.0413,1.049
22.282349888,-0.0574,1.0492,0.0467,1.052
22.283773013,-0.0567,1.0483,0.0467,1.051
22.286843429,-0.0498,1.0470,0.0411,1.049
22.288940513,-0.0408,1.0448,0.0345,1.046
22.291871606,-0.0327,1.0409,0.0264,1.042
22.294043273,-0.0247,1.0380,0.0171,1.038
22.296641658,-0.0176,1.0373,0.0117,1.037
22.298324106,-0.0132,1.0356,0.0134,1.036
22.301216815,-0.0156,1.0365,0.0168,1.037
22.30349421,-0.0208,1.0375,0.0230,1.038
22.30504744,-0.0288,1.0397,0.0298,1.041
22.308820044,-0.0398,1.0412,0.0376,1.043
22.311316502,-0.0472,1.0461,0.0423,1.048
22.312231606,-0.0533,1.0483,0.0425,1.050
22.314580877,-0.0540,1.0507,0.0420,1.053
22.316881242,-0.0533,1.0524,0.0384,1.054
22.319210252,-0.0476,1.0509,0.0342,1.053
22.321482231,-0.0384,1.0463,0.0298,1.047
22.324273325,-0.0301,1.0431,0.0261,1.044
22.327931762,-0.0205,1.0390,0.0261,1.040
22.328577231,-0.0144,1.0375,0.0276,1.038
22.33094619,-0.0137,1.0348,0.0303,1.035
22.333204783,-0.0186,1.0365,0.0330,1.037
22.338891033,-0.0232,1.0397,0.0359,1.041
22.339519783,-0.0318,1.0444,0.0393,1.046
22.342016502,-0.0411,1.0473,0.0425,1.049
22.343966919,-0.0501,1.0505,0.0408,1.052
22.347659992,-0.0564,1.0505,0.0396,1.053
22.348054679,-0.0577,1.0514,0.0376,1.054
22.351355669,-0.0535,1.0519,0.0362,1.054
22.352832127,-0.0476,1.0509,0.0371,1.053
22.354684419,-0.0408,1.0480,0.0379,1.049
22.357962283,-0.0315,1.0446,0.0381,1.046
22.360251242,-0.0237,1.0431,0.0398,1.044
22.36141994,-0.0176,1.0407,0.0408,1.042
22.363829783,-0.0168,1.0380,0.0393,1.039
22.367131658,-0.0208,1.0383,0.0381,1.039
22.369101294,-0.0273,1.0431,0.0376,1.044
22.3713027,-0.0369,1.0468,0.0364,1.048
22.373349992,-0.0454,1.0519,0.0376,1.054
22.375750929,-0.0533,1.0534,0.0379,1.055
22.379231867,-0.0564,1.0556,0.0398,1.058
22.380851762,-0.0579,1.0544,0.0440,1.057
22.382730825,-0.0542,1.0527,0.0457,1.055
22.385860148,-0.0486,1.0490,0.0481,1.051
22.387342127,-0.0406,1.0453,0.0501,1.047
22.390114002,-0.0345,1.0424,0.0481,1.044
22.39289869,-0.0261,1.0417,0.0445,1.043
22.394864887,-0.0234,1.0412,0.0406,1.042
22.396716971,-0.0227,1.0395,0.0374,1.040
22.39919244,-0.0269,1.0405,0.0367,1.041
22.4019077,-0.0332,1.0448,0.0354,1.046
22.404065252,-0.0420,1.0468,0.0376,1.048
22.406580304,-0.0508,1.0495,0.0403,1.051
22.408675304,-0.0555,1.0502,0.0440,1.053
22.411347544,-0.0594,1.0502,0.0486,1.053
22.413817023,-0.0603,1.0497,0.0540,1.053
22.415564523,-0.0559,1.0453,0.0540,1.048
22.419336815,-0.0486,1.0431,0.0540,1.046
22.421893012,-0.0413,1.0409,0.0520,1.043
22.422979575,-0.0359,1.0385,0.0472,1.040
22.426245981,-0.0301,1.0353,0.0425,1.037
22.42833244,-0.0266,1.0351,0.0381,1.036
22.429970304,-0.0281,1.0348,0.0364,1.036
22.432367283,-0.0335,1.0365,0.0376,1.038
22.434340565,-0.0408,1.0375,0.0401,1.039
22.439275356,-0.0464,1.0400,0.0430,1.042
22.439910773,-0.0523,1.0397,0.0467,1.042
22.442272283,-0.0591,1.0407,0.0513,1.044
22.443888377,-0.0616,1.0422,0.0535,1.045
22.446243481,-0.0618,1.0426,0.0547,1.046
22.448935044,-0.0579,1.0392,0.0542,1.042
22.450847856,-0.0503,1.0356,0.0508,1.038
22.453787283,-0.0432,1.0331,0.0469,1.035
22.455547179,-0.0362,1.0309,0.0437,1.032
22.459233117,-0.0320,1.0285,0.0418,1.030
22.461454731,-0.0301,1.0273,0.0401,1.028
22.46277046,-0.0320,1.0278,0.0401,1.029
22.465546867,-0.0369,1.0275,0.0413,1.029
22.468320304,-0.0442,1.0287,0.0437,1.031
22.469930408,-0.0515,1.0319,0.0469,1.034
22.472970617,-0.0569,1.0339,0.0489,1.037
22.475122908,-0.0616,1.0336,0.0506,1.037
22.476700617,-0.0608,1.0341,0.0508,1.037
22.479494783,-0.0581,1.0356,0.0501,1.038
22.481878742,-0.0535,1.0307,0.0486,1.033
22.483749002,-0.0469,1.0263,0.0489,1.029
22.486688898,-0.0418,1.0231,0.0462,1.025
22.488494367,-0.0359,1.0216,0.0430,1.023
22.491969679,-0.0313,1.0197,0.0423,1.021
22.493125773,-0.0293,1.0202,0.0423,1.021
22.496128898,-0.0320,1.0216,0.0423,1.023
22.498766346,-0.0386,1.0216,0.0411,1.023
22.500237804,-0.0452,1.0234,0.0423,1.025
22.503707127,-0.0511,1.0253,0.0435,1.028
22.505334575,-0.0555,1.0275,0.0452,1.030
22.508014471,-0.0591,1.0273,0.0464,1.030
22.509790252,-0.0591,1.0268,0.0476,1.030
22.512663481,-0.0579,1.0241,0.0494,1.027
22.514516762,-0.0550,1.0236,0.0481,1.026
22.517711137,-0.0464,1.0204,0.0476,1.023
22.519776189,-0.0396,1.0180,0.0452,1.020
22.522431242,-0.0359,1.0138,0.0418,1.015
22.524263064,-0.0323,1.0126,0.0393,1.014
22.526183794,-0.0337,1.0124,0.0389,1.014
22.528597804,-0.0357,1.0121,0.0362,1.013
22.530979106,-0.0391,1.0143,0.0354,1.016
22.533243429,-0.0437,1.0168,0.0371,1.018
22.536303794,-0.0515,1.0204,0.0376,1.022
22.541240617,-0.0545,1.0221,0.0393,1.024
22.541910877,-0.0574,1.0204,0.0423,1.023
22.544075669,-0.0584,1.0190,0.0450,1.022
22.548398169,-0.0550,1.0175,0.0452,1.020
22.548818898,-0.0501,1.0160,0.0447,1.018
22.549779367,-0.0457,1.0141,0.0432,1.016
22.551950669,-0.0406,1.0126,0.0411,1.014
22.554655096,-0.0369,1.0109,0.0381,1.012
22.557145564,-0.0340,1.0099,0.0354,1.011
22.558843846,-0.0349,1.0087,0.0318,1.010
22.562097335,-0.0376,1.0085,0.0308,1.010
22.563733012,-0.0411,1.0094,0.0306,1.011
22.56658921,-0.0469,1.0097,0.0325,1.011
22.568403169,-0.0520,1.0121,0.0354,1.014
22.570884835,-0.0552,1.0136,0.0384,1.016
22.573346867,-0.0555,1.0133,0.0393,1.016
22.576397231,-0.0545,1.0126,0.0403,1.015
22.578663221,-0.0520,1.0114,0.0403,1.014
22.581227387,-0.0479,1.0087,0.0391,1.011
22.582488377,-0.0437,1.0058,0.0371,1.007
22.585989106,-0.0396,1.0041,0.0362,1.006
22.591249523,-0.0364,1.0021,0.0310,1.003
22.591768481,-0.0347,1.0021,0.0278,1.003
22.592018481,-0.0352,1.0004,0.0271,1.001
22.594563585,-0.0371,1.0016,0.0264,1.003
22.597145669,-0.0428,1.0024,0.0281,1.004
22.599333637,-0.0496,1.0026,0.0313,1.004
22.601427648,-0.0533,1.0050,0.0327,1.007
22.604381085,-0.0569,1.0050,0.0352,1.007
22.606612387,-0.0584,1.0036,0.0374,1.006
22.60869296,-0.0599,1.0021,0.0376,1.005
22.6120702,-0.0574,0.9989,0.0379,1.001
22.613143429,-0.0523,0.9970,0.0352,0.999
22.615844939,-0.0450,0.9935,0.0320,0.995
22.617959419,-0.0415,0.9916,0.0288,0.993
22.620345512,-0.0386,0.9904,0.0256,0.991
22.624363273,-0.0386,0.9906,0.0254,0.992
22.624661971,-0.0411,0.9904,0.0249,0.992
22.627705877,-0.0440,0.9909,0.0249,0.992
22.631604783,-0.0474,0.9901,0.0276,0.992
22.632205721,-0.0533,0.9891,0.0310,0.991
22.635633898,-0.0557,0.9896,0.0318,0.992
22.638810044,-0.0572,0.9899,0.0335,0.992
22.639352596,-0.0589,0.9916,0.0342,0.994
22.641299627,-0.0589,0.9891,0.0330,0.991
22.644723221,-0.0547,0.9874,0.0318,0.989
22.646350981,-0.0508,0.9843,0.0313,0.986
22.64862171,-0.0459,0.9813,0.0291,0.983
22.650776398,-0.0418,0.9784,0.0278,0.980
22.653708221,-0.0398,0.9769,0.0264,0.978
22.65609671,-0.0411,0.9784,0.0264,0.980
22.658788325,-0.0425,0.9774,0.0269,0.979
22.66007671,-0.0454,0.9774,0.0269,0.979
22.662565929,-0.0508,0.9764,0.0286,0.978
22.664981919,-0.0540,0.9799,0.0301,0.982
22.66751296,-0.0572,0.9784,0.0315,0.981
22.670451398,-0.0596,0.9799,0.0318,0.982
22.672302544,-0.0586,0.9794,0.0308,0.982
22.674724054,-0.0574,0.9784,0.0315,0.981
22.676571294,-0.0557,0.9764,0.0332,0.979
22.679015252,-0.0511,0.9755,0.0320,0.977
22.681733533,-0.0474,0.9735,0.0313,0.975
22.684098742,-0.0435,0.9713,0.0286,0.973
22.687117231,-0.0415,0.9725,0.0288,0.974
22.688870408,-0.0401,0.9718,0.0288,0.973
22.691467231,-0.0430,0.9696,0.0286,0.971
22.693129158,-0.0459,0.9699,0.0291,0.971
22.695939679,-0.0491,0.9711,0.0296,0.973
22.698331346,-0.0537,0.9733,0.0310,0.975
22.700104731,-0.0594,0.9745,0.0323,0.977
22.70417895,-0.0611,0.9760,0.0335,0.978
22.705592856,-0.0611,0.9750,0.0357,0.978
22.707211814,-0.0594,0.9730,0.0364,0.976
22.710435825,-0.0557,0.9716,0.0359,0.974
22.71220921,-0.0513,0.9706,0.0340,0.973
22.71473171,-0.0457,0.9691,0.0332,0.971
22.716928273,-0.0428,0.9681,0.0327,0.970
22.719058117,-0.0411,0.9684,0.0332,0.970
22.72235421,-0.0420,0.9679,0.0327,0.969
22.724774419,-0.0435,0.9679,0.0310,0.969
22.726217596,-0.0452,0.9699,0.0306,0.971
22.728452596,-0.0484,0.9723,0.0325,0.974
22.732803742,-0.0523,0.9730,0.0345,0.975
22.733425877,-0.0564,0.9740,0.0371,0.976
22.737159262,-0.0596,0.9752,0.0379,0.978
22.739978533,-0.0596,0.9767,0.0386,0.979
22.74035796,-0.0567,0.9757,0.0391,0.978
22.743425356,-0.0513,0.9738,0.0396,0.976
22.745178169,-0.0467,0.9711,0.0391,0.973
22.747197387,-0.0430,0.9708,0.0364,0.972
22.749765825,-0.0413,0.9679,0.0354,0.969
22.751783637,-0.0396,0.9694,0.0362,0.971
22.754480096,-0.0393,0.9713,0.0364,0.973
22.756994991,-0.0432,0.9721,0.0364,0.974
22.759038794,-0.0467,0.9721,0.0359,0.974
22.761648012,-0.0494,0.9735,0.0374,0.975
22.763848012,-0.0533,0.9762,0.0403,0.978
22.766245616,-0.0562,0.9764,0.0423,0.979
22.768448481,-0.0557,0.9779,0.0425,0.980
22.77114395,-0.0574,0.9772,0.0428,0.980
22.773842544,-0.0542,0.9755,0.0435,0.978
22.776229106,-0.0503,0.9740,0.0423,0.976
22.778198637,-0.0472,0.9730,0.0425,0.975
22.780180512,-0.0437,0.9718,0.0403,0.974
22.782504419,-0.0418,0.9703,0.0403,0.972
22.785172335,-0.0418,0.9696,0.0391,0.971
22.787552648,-0.0423,0.9711,0.0408,0.973
22.790221554,-0.0437,0.9733,0.0411,0.975
22.791936502,-0.0462,0.9745,0.0430,0.977
22.795083116,-0.0508,0.9745,0.0437,0.977
22.797152179,-0.0542,0.9735,0.0440,0.976
22.799033689,-0.0579,0.9755,0.0445,0.978
22.801781658,-0.0569,0.9764,0.0462,0.979
22.804361189,-0.0550,0.9750,0.0452,0.978
22.806269002,-0.0535,0.9738,0.0452,0.976
22.808656137,-0.0511,0.9738,0.0457,0.976
22.81072171,-0.0489,0.9733,0.0445,0.976
22.813145981,-0.0462,0.9706,0.0447,0.973
22.815858741,-0.0423,0.9728,0.0432,0.975
22.817870721,-0.0413,0.9703,0.0425,0.972
22.82054145,-0.0430,0.9723,0.0425,0.974
22.822775096,-0.0454,0.9713,0.0440,0.973
22.824848585,-0.0494,0.9725,0.0459,0.975
22.828007804,-0.0503,0.9745,0.0459,0.977
22.834195564,-0.0542,0.9762,0.0457,0.979
22.834727856,-0.0567,0.9762,0.0469,0.979
22.835075044,-0.0591,0.9752,0.0469,0.978
22.838837231,-0.0577,0.9750,0.0472,0.978
22.839212231,-0.0540,0.9725,0.0472,0.975
22.841442387,-0.0523,0.9725,0.0474,0.975
22.843655721,-0.0474,0.9708,0.0469,0.973
22.846390981,-0.0447,0.9708,0.0464,0.973
22.848393481,-0.0440,0.9728,0.0437,0.975
22.850644523,-0.0442,0.9703,0.0435,0.972
22.853419887,-0.0464,0.9718,0.0425,0.974
22.8556652,-0.0476,0.9716,0.0425,0.974
22.858140825,-0.0515,0.9738,0.0445,0.976
22.860939731,-0.0545,0.9767,0.0447,0.979
22.863003637,-0.0577,0.9772,0.0459,0.980
22.86535895,-0.0574,0.9779,0.0447,0.981
22.867212544,-0.0572,0.9772,0.0450,0.980
22.870408741,-0.0577,0.9764,0.0464,0.979
22.872055981,-0.0550,0.9750,0.0462,0.978
22.875179783,-0.0515,0.9718,0.0457,0.974
22.876519262,-0.0491,0.9728,0.0450,0.975
22.879041971,-0.0450,0.9745,0.0432,0.976
22.881622127,-0.0442,0.9738,0.0435,0.976
22.884340304,-0.0435,0.9733,0.0425,0.975
22.886117231,-0.0457,0.9750,0.0423,0.977
22.888351137,-0.0479,0.9784,0.0411,0.980
22.890822179,-0.0520,0.9789,0.0415,0.981
22.892974262,-0.0545,0.9799,0.0420,0.982
22.895790981,-0.0574,0.9808,0.0437,0.983
22.898124106,-0.0574,0.9799,0.0428,0.982
22.900203481,-0.0567,0.9816,0.0442,0.984
22.903345616,-0.0562,0.9818,0.0437,0.984
22.904772023,-0.0525,0.9828,0.0435,0.985
22.907146919,-0.0506,0.9826,0.0415,0.985
22.910507544,-0.0467,0.9816,0.0415,0.984
22.913423846,-0.0457,0.9808,0.0413,0.983
22.914658064,-0.0459,0.9813,0.0403,0.983
22.916639991,-0.0432,0.9833,0.0384,0.985
22.919964991,-0.0452,0.9855,0.0401,0.987
22.921354471,-0.0462,0.9884,0.0386,0.990
22.924040408,-0.0498,0.9899,0.0386,0.992
22.926071189,-0.0533,0.9899,0.0389,0.992
22.928664106,-0.0550,0.9904,0.0398,0.993
22.930896606,-0.0569,0.9918,0.0398,0.994
22.932954106,-0.0555,0.9923,0.0423,0.995
22.936249262,-0.0533,0.9926,0.0415,0.995
22.94031796,-0.0511,0.9916,0.0403,0.994
22.940901137,-0.0481,0.9926,0.0381,0.994
22.944480669,-0.0450,0.9916,0.0381,0.993
22.944795825,-0.0425,0.9918,0.0376,0.993
22.947399679,-0.0440,0.9918,0.0352,0.993
22.949678741,-0.0440,0.9938,0.0337,0.995
22.951857752,-0.0457,0.9962,0.0335,0.998
22.954400356,-0.0486,0.9972,0.0337,0.999
22.956717335,-0.0501,1.0006,0.0347,1.002
22.959530616,-0.0515,1.0016,0.0364,1.004
22.96112546,-0.0542,1.0026,0.0384,1.005
22.963890408,-0.0530,1.0028,0.0381,1.005
22.966560773,-0.0523,1.0041,0.0374,1.006
22.968463585,-0.0513,1.0021,0.0379,1.004
22.971478585,-0.0489,1.0028,0.0369,1.005
22.973090825,-0.0464,1.0031,0.0347,1.005
22.975487752,-0.0435,1.0028,0.0330,1.004
22.977745721,-0.0430,1.0028,0.0323,1.004
22.981114835,-0.0420,1.0033,0.0303,1.005
22.982540356,-0.0420,1.0043,0.0298,1.006
22.985718689,-0.0432,1.0058,0.0298,1.007
22.987511658,-0.0445,1.0087,0.0306,1.010
22.989744471,-0.0486,1.0090,0.0327,1.011
22.992868064,-0.0525,1.0109,0.0335,1.013
22.995263898,-0.0520,1.0109,0.0345,1.013
22.997322179,-0.0533,1.0109,0.0345,1.013
22.999310564,-0.0513,1.0107,0.0357,1.013
23.002064679,-0.0479,1.0109,0.0349,1.013
23.004294471,-0.0472,1.0124,0.0337,1.014
23.006639054,-0.0445,1.0131,0.0332,1.015
23.008862543,-0.0437,1.0112,0.0313,1.013
23.01119395,-0.0411,1.0114,0.0303,1.013
23.013290616,-0.0408,1.0143,0.0276,1.016
23.015444054,-0.0406,1.0146,0.0283,1.016
23.019040148,-0.0430,1.0138,0.0301,1.015
23.021066398,-0.0474,1.0151,0.0313,1.017
23.022716137,-0.0489,1.0173,0.0313,1.019
23.024734471,-0.0515,1.0170,0.0318,1.019
23.028271137,-0.0533,1.0170,0.0318,1.019
23.031532596,-0.0520,1.0173,0.0325,1.019
23.032652179,-0.0511,1.0173,0.0323,1.019
23.034493429,-0.0491,1.0187,0.0325,1.020
23.037146554,-0.0472,1.0180,0.0310,1.020
23.043922752,-0.0457,1.0185,0.0303,1.020
23.044488325,-0.0440,1.0182,0.0296,1.020
23.044848846,-0.0425,1.0177,0.0291,1.019
23.046951293,-0.0423,1.0192,0.0293,1.021
23.050233168,-0.0415,1.0202,0.0296,1.021
23.051971189,-0.0432,1.0224,0.0293,1.024
23.053846606,-0.0479,1.0216,0.0288,1.023
23.055305096,-0.0498,1.0221,0.0291,1.024
23.058135408,-0.0511,1.0234,0.0310,1.025
23.060376866,-0.0506,1.0256,0.0320,1.027
23.063024679,-0.0513,1.0260,0.0330,1.028
23.064759731,-0.0506,1.0265,0.0337,1.028
23.067279106,-0.0506,1.0251,0.0335,1.027
23.070146762,-0.0464,1.0248,0.0327,1.026
23.071869262,-0.0440,1.0234,0.0310,1.025
23.074411814,-0.0428,1.0246,0.0303,1.026
23.076520252,-0.0420,1.0260,0.0301,1.027
23.079223012,-0.0428,1.0273,0.0283,1.029
23.081452543,-0.0440,1.0278,0.0296,1.029
23.083699991,-0.0457,1.0285,0.0310,1.030
23.085923533,-0.0462,1.0304,0.0318,1.032
23.089069471,-0.0484,1.0321,0.0330,1.034
23.090990668,-0.0494,1.0339,0.0352,1.036
23.093313533,-0.0501,1.0339,0.0367,1.036
23.095289314,-0.0491,1.0346,0.0362,1.036
23.098492231,-0.0472,1.0317,0.0364,1.033
23.100759262,-0.0469,1.0307,0.0364,1.032
23.103332023,-0.0450,1.0324,0.0357,1.034
23.105098481,-0.0425,1.0317,0.0349,1.033
23.107644262,-0.0418,1.0329,0.0347,1.034
23.110295773,-0.0411,1.0319,0.0335,1.033
23.111700929,-0.0430,1.0336,0.0349,1.035
23.114165252,-0.0442,1.0334,0.0337,1.035
23.117232283,-0.0447,1.0356,0.0347,1.037
23.118756762,-0.0459,1.0365,0.0371,1.038
23.122331346,-0.0486,1.0387,0.0381,1.041
23.123844471,-0.0503,1.0397,0.0376,1.042
23.127150512,-0.0501,1.0390,0.0401,1.041
23.128192387,-0.0494,1.0407,0.0413,1.043
23.130807543,-0.0486,1.0397,0.0406,1.042
23.134268273,-0.0462,1.0402,0.0408,1.042
23.136355252,-0.0440,1.0390,0.0401,1.041
23.141497075,-0.0420,1.0402,0.0386,1.042
23.146305773,-0.0411,1.0409,0.0396,1.042
23.14655546,-0.0413,1.0409,0.0386,1.042
23.146753429,-0.0428,1.0405,0.0384,1.042
23.146997075,-0.0413,1.0409,0.0393,1.043
23.15035796,-0.0430,1.0419,0.0411,1.044
23.151888273,-0.0445,1.0436,0.0413,1.045
23.154927127,-0.0452,1.0451,0.0423,1.047
23.15699296,-0.0462,1.0453,0.0423,1.047
23.159314158,-0.0459,1.0466,0.0428,1.048
23.161066241,-0.0467,1.0458,0.0435,1.048
23.164012387,-0.0462,1.0444,0.0435,1.046
23.166129627,-0.0435,1.0439,0.0440,1.046
23.16902921,-0.0411,1.0441,0.0435,1.046
23.170500512,-0.0408,1.0441,0.0432,1.046
23.173490616,-0.0386,1.0426,0.0418,1.044
23.176245356,-0.0393,1.0446,0.0403,1.046
23.177669366,-0.0384,1.0439,0.0418,1.045
23.180250304,-0.0415,1.0444,0.0435,1.046
23.182712752,-0.0408,1.0466,0.0445,1.048
23.185742491,-0.0432,1.0466,0.0452,1.048
23.187995981,-0.0447,1.0475,0.0459,1.049
23.18964395,-0.0440,1.0475,0.0469,1.050
23.192732387,-0.0440,1.0480,0.0464,1.050
23.194242595,-0.0437,1.0468,0.0481,1.049
23.197772543,-0.0425,1.0463,0.0474,1.048
23.20012072,-0.0406,1.0470,0.0467,1.049
23.201292648,-0.0393,1.0453,0.0469,1.047
23.203508325,-0.0379,1.0461,0.0459,1.048
23.206113585,-0.0379,1.0436,0.0435,1.045
23.208858064,-0.0376,1.0461,0.0450,1.048
23.211229835,-0.0374,1.0456,0.0447,1.047
23.214119887,-0.0374,1.0463,0.0447,1.048
23.216007179,-0.0389,1.0466,0.0447,1.048
23.218126345,-0.0408,1.0456,0.0459,1.047
23.220659783,-0.0423,1.0483,0.0479,1.050
23.222439366,-0.0423,1.0478,0.0494,1.050
23.224840304,-0.0413,1.0458,0.0503,1.048
23.2270877,-0.0411,1.0456,0.0498,1.048
23.229367231,-0.0393,1.0480,0.0484,1.050
23.232870148,-0.0396,1.0473,0.0459,1.049
23.234164158,-0.0357,1.0446,0.0450,1.046
23.236442543,-0.0345,1.0439,0.0457,1.045
23.242344262,-0.0359,1.0426,0.0450,1.044
23.24295921,-0.0349,1.0422,0.0432,1.044
23.243464835,-0.0345,1.0436,0.0445,1.045
23.247796345,-0.0342,1.0441,0.0464,1.046
23.251352023,-0.0362,1.0434,0.0472,1.045
23.251844679,-0.0389,1.0434,0.0459,1.045
23.253499939,-0.0401,1.0448,0.0462,1.047
23.255643429,-0.0398,1.0451,0.0464,1.047
23.257963325,-0.0386,1.0451,0.0469,1.047
23.260347908,-0.0389,1.0456,0.0459,1.047
23.262715616,-0.0376,1.0431,0.0457,1.045
23.265023377,-0.0364,1.0422,0.0447,1.044
23.2675102,-0.0347,1.0436,0.0430,1.045
23.27028421,-0.0340,1.0429,0.0411,1.044
23.272303377,-0.0342,1.0417,0.0411,1.043
23.274769262,-0.0345,1.0400,0.0420,1.041
23.277573064,-0.0340,1.0392,0.0428,1.041
23.278806918,-0.0352,1.0397,0.0423,1.041
23.281924783,-0.0362,1.0402,0.0435,1.042
23.284105773,-0.0384,1.0409,0.0442,1.043
23.287169835,-0.0389,1.0424,0.0442,1.044
23.289942231,-0.0379,1.0429,0.0428,1.044
23.290989314,-0.0386,1.0400,0.0430,1.042
23.293028481,-0.0379,1.0400,0.0445,1.042
23.29540197,-0.0374,1.0402,0.0440,1.042
23.298534731,-0.0354,1.0407,0.0437,1.042
23.300577439,-0.0332,1.0380,0.0428,1.039
23.302407543,-0.0325,1.0383,0.0418,1.040
23.304651814,-0.0325,1.0383,0.0398,1.040
23.307703741,-0.0308,1.0378,0.0376,1.039
23.31000197,-0.0318,1.0378,0.0379,1.039
23.311655408,-0.0332,1.0378,0.0379,1.039
23.314512752,-0.0342,1.0361,0.0389,1.037
23.316776866,-0.0359,1.0361,0.0393,1.037
23.319742856,-0.0362,1.0368,0.0406,1.038
23.322305981,-0.0364,1.0368,0.0398,1.038
23.3239727,-0.0374,1.0378,0.0384,1.039
23.325991241,-0.0362,1.0358,0.0391,1.037
23.328185564,-0.0349,1.0353,0.0391,1.037
23.332696502,-0.0332,1.0336,0.0371,1.035
23.333333741,-0.0342,1.0321,0.0362,1.033
23.335287179,-0.0318,1.0339,0.0364,1.035
23.337710095,-0.0298,1.0312,0.0349,1.032
23.342785304,-0.0306,1.0297,0.0347,1.031
23.343410512,-0.0310,1.0287,0.0337,1.030
23.346401189,-0.0335,1.0297,0.0347,1.031
23.350523898,-0.0325,1.0307,0.0349,1.032
23.350959002,-0.0332,1.0312,0.0362,1.032
23.352583168,-0.0337,1.0292,0.0364,1.030
23.354130877,-0.0347,1.0290,0.0369,1.030
23.356404991,-0.0342,1.0273,0.0364,1.028
23.360353898,-0.0335,1.0263,0.0349,1.027
23.361030512,-0.0318,1.0263,0.0345,1.027
23.364995981,-0.0308,1.0251,0.0327,1.026
23.365946814,-0.0278,1.0238,0.0310,1.025
23.368731398,-0.0269,1.0226,0.0310,1.023
23.371622856,-0.0256,1.0219,0.0303,1.023
23.373833793,-0.0254,1.0224,0.0318,1.023
23.375322804,-0.0264,1.0219,0.0315,1.023
23.377833637,-0.0286,1.0209,0.0330,1.022
23.380636241,-0.0293,1.0212,0.0332,1.022
23.382767023,-0.0308,1.0209,0.0332,1.022
23.385278481,-0.0335,1.0195,0.0340,1.021
23.387567752,-0.0332,1.0187,0.0332,1.020
23.390069106,-0.0313,1.0175,0.0332,1.019
23.391874054,-0.0296,1.0165,0.0318,1.017
23.395093429,-0.0283,1.0160,0.0315,1.017
23.397641397,-0.0276,1.0133,0.0318,1.014
23.399331345,-0.0261,1.0114,0.0327,1.012
23.401645252,-0.0247,1.0116,0.0323,1.012
23.404609054,-0.0249,1.0116,0.0310,1.012
23.406846345,-0.0251,1.0094,0.0310,1.010
23.408770512,-0.0247,1.0092,0.0306,1.010
23.41143046,-0.0259,1.0104,0.0313,1.011
23.413459731,-0.0273,1.0092,0.0306,1.010
23.415394679,-0.0273,1.0082,0.0310,1.009
23.418937439,-0.0301,1.0075,0.0325,1.008
23.41995822,-0.0286,1.0065,0.0330,1.007
23.423130981,-0.0283,1.0068,0.0342,1.008
23.42592046,-0.0281,1.0036,0.0349,1.005
23.427286918,-0.0261,1.0028,0.0323,1.004
23.430517335,-0.0261,1.0038,0.0320,1.005
23.43228546,-0.0244,1.0016,0.0310,1.002
23.434598533,-0.0230,1.0006,0.0310,1.001
23.436408377,-0.0222,0.9996,0.0315,1.000
23.439187647,-0.0237,1.0004,0.0323,1.001
23.443312647,-0.0225,0.9994,0.0330,1.000
23.443943168,-0.0254,0.9984,0.0318,0.999
23.447869887,-0.0264,1.0001,0.0332,1.001
23.448187595,-0.0269,0.9999,0.0335,1.001
23.451304106,-0.0278,0.9984,0.0357,0.999
23.453472127,-0.0281,0.9977,0.0345,0.999
23.456098793,-0.0271,0.9970,0.0330,0.998
23.457634939,-0.0269,0.9974,0.0340,0.998
23.460393897,-0.0254,0.9957,0.0349,0.997
23.463158481,-0.0227,0.9955,0.0337,0.996
23.464725252,-0.0217,0.9940,0.0335,0.995
23.46779546,-0.0222,0.9906,0.0318,0.991
23.470501762,-0.0220,0.9909,0.0327,0.992
